"country","year","quarter","vessel_length_category","fishing_technique","gear_type","target_assemblage","mesh_size_range","metier","metier7","supra_region","sub_region","eez_indicator","geo_indicator","specon_tech","deep","total_days_at sea","total_fishing_days","total_kw_days at sea","total_gt_days at sea","total_kw_fishing days","total_gt_fishing days","hours_at_sea","kw_hours_at sea","gt_hours_at sea","confidential"
"Sweden",2021,1,"VL2440","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"82","58","58625","31236","41629","22180",NA,NA,NA,"N"
"Sweden",2021,1,"VL40XX","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"31","26","63240","18631","53040","15626",NA,NA,NA,"N"
"Sweden",2021,2,"VL0008","DFN","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"170","170","4986","103","4986","103",NA,NA,NA,"N"
"Sweden",2021,2,"VL0008","DFN","FPO","FWS",NA,"FPO_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"7","7","267","7","267","7",NA,NA,NA,"N"
"Sweden",2021,2,"VL0008","DFN","FYK","CAT","NK","FYK_CAT_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"7","7","210","7","210","7",NA,NA,NA,"N"
"Sweden",2021,2,"VL0008","DFN","FYK","FWS","NK","FYK_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"15","15","540","15","540","15",NA,NA,NA,"N"
"Sweden",2021,2,"VL0008","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"396","396","14692","417","14692","417",NA,NA,NA,"N"
"Sweden",2021,2,"VL0008","DFN","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"105","105","2966","105","2966","105",NA,NA,NA,"N"
"Sweden",2021,2,"VL0008","DFN","GNS","SPF","16D32","GNS_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"58","58","2046","79","2046","79",NA,NA,NA,"N"
"Sweden",2021,2,"VL0008","DFN","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"145","145","5814","146","5814","146",NA,NA,NA,"N"
"Sweden",2021,2,"VL0008","FPO","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"156","156","5929","141","5929","141",NA,NA,NA,"N"
"Sweden",2021,2,"VL0008","FPO","FPO","ANA",NA,"FPO_ANA_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"9","9","162","0","162","0",NA,NA,NA,"N"
"Sweden",2021,2,"VL0008","FPO","FYK","ANA","NK","FYK_ANA_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"7","7","231","7","231","7",NA,NA,NA,"N"
"Sweden",2021,2,"VL0008","FPO","GNS","ANA","110D157","GNS_ANA_110-156_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"4","4","88","4","88","4",NA,NA,NA,"N"
"Sweden",2021,2,"VL0008","FPO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"56","56","1889","37","1889","37",NA,NA,NA,"N"
"Sweden",2021,2,"VL0008","FPO","GNS","SPF","16D32","GNS_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"12","12","348","12","348","12",NA,NA,NA,"N"
"Sweden",2021,2,"VL0008","FPO","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"28","28","674","16","674","16",NA,NA,NA,"N"
"Sweden",2021,2,"VL0008","NO","GNS","SPF","16D32","GNS_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"8","8","160","8","160","8",NA,NA,NA,"N"
"Sweden",2021,2,"VL0812","DFN","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"10","10","906","44","906","44",NA,NA,NA,"N"
"Sweden",2021,2,"VL0812","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"53","53","5050","240","5050","240",NA,NA,NA,"N"
"Sweden",2021,2,"VL0812","DFN","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"3","2","105","33","70","22",NA,NA,NA,"N"
"Sweden",2021,2,"VL0812","DFN","GNS","SPF","16D32","GNS_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"72","72","7215","352","7215","352",NA,NA,NA,"N"
"Sweden",2021,2,"VL0812","DFN","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"338","338","40094","2891","40094","2891",NA,NA,NA,"N"
"Sweden",2021,2,"VL0812","DFN","OTB","SPF","32D90","OTB_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"14","14","3654","182","3654","182",NA,NA,NA,"N"
"Sweden",2021,2,"VL1218","DFN","GNS","SPF","16D32","GNS_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"7","6","2058","119","1764","102",NA,NA,NA,"N"
"Sweden",2021,2,"VL1218","DFN","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"12","11","3426","218","3126","201",NA,NA,NA,"N"
"Sweden",2021,2,"VL1218","DTS","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"8","8","2352","248","2352","248",NA,NA,NA,"N"
"Sweden",2021,2,"VL1218","DTS","PTB","SPF","32D90","PTB_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"22","22","6468","693","6468","693",NA,NA,NA,"N"
"Sweden",2021,2,"VL1218","DTS","PTM","SPF","32D90","PTM_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"4","4","1176","126","1176","126",NA,NA,NA,"N"
"Sweden",2021,2,"VL2440","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"15","11","10500","5595","7700","4103",NA,NA,NA,"N"
"Sweden",2021,2,"VL40XX","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"46","27","137954","63356","80973","37176",NA,NA,NA,"N"
"Sweden",2021,3,"VL0008","DFN","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"92","92","2630","70","2630","70",NA,NA,NA,"N"
"Sweden",2021,3,"VL0008","DFN","FYK","CAT","NK","FYK_CAT_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"39","39","1355","28","1355","28",NA,NA,NA,"N"
"Sweden",2021,3,"VL0008","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"670","670","24825","652","24825","652",NA,NA,NA,"N"
"Sweden",2021,3,"VL0008","DFN","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"102","102","2569","102","2569","102",NA,NA,NA,"N"
"Sweden",2021,3,"VL0008","DFN","GNS","SPF","16D32","GNS_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"20","20","1000","30","1000","30",NA,NA,NA,"N"
"Sweden",2021,3,"VL0008","DFN","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"107","107","3219","74","3219","74",NA,NA,NA,"N"
"Sweden",2021,3,"VL0008","FPO","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"134","134","4930","123","4930","123",NA,NA,NA,"N"
"Sweden",2021,3,"VL0008","FPO","FPO","FWS",NA,"FPO_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"6","6","108","0","108","0",NA,NA,NA,"N"
"Sweden",2021,3,"VL0008","FPO","FYK","ANA","NK","FYK_ANA_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"13","13","429","13","429","13",NA,NA,NA,"N"
"Sweden",2021,3,"VL0008","FPO","GNS","DEF","157DXX","GNS_DEF_>=157_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"2","2","36","0","36","0",NA,NA,NA,"N"
"Sweden",2021,3,"VL0008","FPO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"147","147","4571","98","4571","98",NA,NA,NA,"N"
"Sweden",2021,3,"VL0008","FPO","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"18","18","368","18","368","18",NA,NA,NA,"N"
"Sweden",2021,3,"VL0008","FPO","GNS","SPF","16D32","GNS_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"7","7","594","15","594","15",NA,NA,NA,"N"
"Sweden",2021,3,"VL0008","FPO","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"17","17","422","17","422","17",NA,NA,NA,"N"
"Sweden",2021,3,"VL0008","NO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"25","25","500","25","500","25",NA,NA,NA,"N"
"Sweden",2021,3,"VL0008","PGP","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"6","6","240","6","240","6",NA,NA,NA,"N"
"Sweden",2021,3,"VL0008","PGP","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"6","6","240","6","240","6",NA,NA,NA,"N"
"Sweden",2021,3,"VL0812","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"47","47","4701","232","4701","232",NA,NA,NA,"N"
"Sweden",2021,3,"VL0812","DFN","GNS","SPF","16D32","GNS_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"36","36","3727","182","3727","182",NA,NA,NA,"N"
"Sweden",2021,3,"VL0812","DFN","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"162","162","17855","1402","17855","1402",NA,NA,NA,"N"
"Sweden",2021,3,"VL0812","DTS","OTB","SPF","32D90","OTB_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"2","2","324","16","324","16",NA,NA,NA,"N"
"Sweden",2021,3,"VL0812","FPO","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"5","5","535","20","535","20",NA,NA,NA,"N"
"Sweden",2021,3,"VL0812","FPO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"2","2","160","6","160","6",NA,NA,NA,"N"
"Sweden",2021,3,"VL0812","FPO","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"1","1","107","4","107","4",NA,NA,NA,"N"
"Sweden",2021,3,"VL2440","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"29","22","20300","10817","15400","8206",NA,NA,NA,"N"
"Sweden",2021,3,"VL40XX","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"26","17","71261","33999","48106","23755",NA,NA,NA,"N"
"Sweden",2021,4,"VL0008","DFN","GNS","FWS","110D157","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"8","8","218","8","218","8",NA,NA,NA,"N"
"Sweden",2021,4,"VL0008","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"282","282","9968","334","9968","334",NA,NA,NA,"N"
"Sweden",2021,4,"VL0008","DFN","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"25","25","598","20","598","20",NA,NA,NA,"N"
"Sweden",2021,4,"VL0008","DFN","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"84","84","3342","78","3342","78",NA,NA,NA,"N"
"Sweden",2021,4,"VL0008","FPO","FPO","FWS",NA,"FPO_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"17","17","306","0","306","0",NA,NA,NA,"N"
"Sweden",2021,4,"VL0008","FPO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"42","42","1076","16","1076","16",NA,NA,NA,"N"
"Sweden",2021,4,"VL0008","FPO","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"2","2","58","2","58","2",NA,NA,NA,"N"
"Sweden",2021,4,"VL0008","FPO","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"6","6","195","6","195","6",NA,NA,NA,"N"
"Sweden",2021,4,"VL0008","NO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"16","16","320","16","320","16",NA,NA,NA,"N"
"Sweden",2021,4,"VL0812","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"20","20","1804","98","1804","98",NA,NA,NA,"N"
"Sweden",2021,4,"VL0812","DFN","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"94","94","7980","656","7980","656",NA,NA,NA,"N"
"Sweden",2021,4,"VL0812","DFN","OTB","SPF","32D90","OTB_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"17","17","4437","221","4437","221",NA,NA,NA,"N"
"Sweden",2021,4,"VL0812","DFN","OTM","SPF","32D90","OTM_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"1","1","123","14","123","14",NA,NA,NA,"N"
"Sweden",2021,4,"VL0812","DFN","SSC","DEF","16D32","SSC_DEF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"4","4","492","56","492","56",NA,NA,NA,"N"
"Sweden",2021,4,"VL0812","DTS","OTB","SPF","32D90","OTB_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"7","7","1134","56","1134","56",NA,NA,NA,"N"
"Sweden",2021,4,"VL0812","FPO","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"6","6","642","24","642","24",NA,NA,NA,"N"
"Sweden",2021,4,"VL2440","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"50","43","36617","19508","31521","16793",NA,NA,NA,"N"
"Sweden",2021,4,"VL40XX","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"96","80","232173","84179","190113","67524",NA,NA,NA,"N"
"Sweden",2021,4,"VL40XX","TM","OTM","SPF","32D90","OTM_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"1","0","1190","351","1020","300",NA,NA,NA,"N"
"Sweden",2022,1,"VL0008","DFN","GNS","FWS","110D157","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"11","11","198","0","198","0",NA,NA,NA,"N"
"Sweden",2022,1,"VL0008","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"42","42","1306","38","1306","38",NA,NA,NA,"N"
"Sweden",2022,1,"VL0008","DFN","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"2","2","36","0","36","0",NA,NA,NA,"N"
"Sweden",2022,1,"VL0008","FPO","FPO","FWS",NA,"FPO_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"28","28","504","0","504","0",NA,NA,NA,"N"
"Sweden",2022,1,"VL0008","FPO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"21","21","462","0","462","0",NA,NA,NA,"N"
"Sweden",2022,1,"VL0008","NO","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"14","14","280","14","280","14",NA,NA,NA,"N"
"Sweden",2022,1,"VL0812","DFN","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"19","19","2346","214","2346","214",NA,NA,NA,"N"
"Sweden",2022,1,"VL0812","PMP","OTB","SPF","32D90","OTB_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"5","5","1305","65","1305","65",NA,NA,NA,"N"
"Sweden",2022,1,"VL2440","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"114","99","82348","43874","71505","38097",NA,NA,NA,"N"
"Sweden",2022,1,"VL40XX","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"99","82","230730","80769","189337","65589",NA,NA,NA,"N"
"Sweden",2022,2,"VL0008","DFN","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"88","88","2874","38","2874","38",NA,NA,NA,"N"
"Sweden",2022,2,"VL0008","DFN","FYK","ANA","NK","FYK_ANA_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"5","5","275","5","275","5",NA,NA,NA,"N"
"Sweden",2022,2,"VL0008","DFN","FYK","CAT","NK","FYK_CAT_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"5","5","150","5","150","5",NA,NA,NA,"N"
"Sweden",2022,2,"VL0008","DFN","GNS","FWS","110D157","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"7","7","357","7","357","7",NA,NA,NA,"N"
"Sweden",2022,2,"VL0008","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"372","372","13185","414","13185","414",NA,NA,NA,"N"
"Sweden",2022,2,"VL0008","DFN","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"148","148","4836","142","4836","142",NA,NA,NA,"N"
"Sweden",2022,2,"VL0008","DFN","GNS","SPF","16D32","GNS_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"64","64","1434","92","1434","92",NA,NA,NA,"N"
"Sweden",2022,2,"VL0008","DFN","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"220","220","7937","176","7937","176",NA,NA,NA,"N"
"Sweden",2022,2,"VL0008","FPO","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"227","227","8469","168","8469","168",NA,NA,NA,"N"
"Sweden",2022,2,"VL0008","FPO","FPO","ANA",NA,"FPO_ANA_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"7","7","126","0","126","0",NA,NA,NA,"N"
"Sweden",2022,2,"VL0008","FPO","FPO","FWS",NA,"FPO_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"2","2","27","0","27","0",NA,NA,NA,"N"
"Sweden",2022,2,"VL0008","FPO","FYK","ANA","NK","FYK_ANA_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"5","5","154","5","154","5",NA,NA,NA,"N"
"Sweden",2022,2,"VL0008","FPO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"59","59","1831","38","1831","38",NA,NA,NA,"N"
"Sweden",2022,2,"VL0008","FPO","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"42","42","1134","20","1134","20",NA,NA,NA,"N"
"Sweden",2022,2,"VL0008","PGP","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"12","12","348","12","348","12",NA,NA,NA,"N"
"Sweden",2022,2,"VL0812","DFN","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"5","5","535","20","535","20",NA,NA,NA,"N"
"Sweden",2022,2,"VL0812","DFN","GNS","DEF","110D157","GNS_DEF_110-156_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"2","2","197","23","197","23",NA,NA,NA,"N"
"Sweden",2022,2,"VL0812","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"46","46","4364","218","4364","218",NA,NA,NA,"N"
"Sweden",2022,2,"VL0812","DFN","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"8","8","724","26","724","26",NA,NA,NA,"N"
"Sweden",2022,2,"VL0812","DFN","GNS","SPF","16D32","GNS_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"47","47","4866","235","4866","235",NA,NA,NA,"N"
"Sweden",2022,2,"VL0812","DFN","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"254","256","28372","1962","28519","1968",NA,NA,NA,"N"
"Sweden",2022,2,"VL0812","DFN","OTM","SPF","32D90","OTM_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"1","1","123","14","123","14",NA,NA,NA,"N"
"Sweden",2022,2,"VL0812","PMP","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"24","23","6264","312","6003","299",NA,NA,NA,"N"
"Sweden",2022,2,"VL0812","PMP","OTB","SPF","32D90","OTB_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"7","7","1827","91","1827","91",NA,NA,NA,"N"
"Sweden",2022,2,"VL1218","DTS","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"2","1","600","34","300","17",NA,NA,NA,"N"
"Sweden",2022,2,"VL1218","FPO","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"3","3","882","96","882","96",NA,NA,NA,"N"
"Sweden",2022,2,"VL1218","FPO","PTB","SPF","32D90","PTB_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"2","2","588","64","588","64",NA,NA,NA,"N"
"Sweden",2022,2,"VL1218","FPO","PTM","SPF","32D90","PTM_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"2","2","588","64","588","64",NA,NA,NA,"N"
"Sweden",2022,2,"VL1218","MGP","PTB","SPF","32D90","PTB_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"2","2","588","62","588","62",NA,NA,NA,"N"
"Sweden",2022,2,"VL1218","MGP","PTM","SPF","32D90","PTM_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"2","2","588","62","588","62",NA,NA,NA,"N"
"Sweden",2022,2,"VL2440","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"66","56","47033","25060","39935","21278",NA,NA,NA,"N"
"Sweden",2022,2,"VL40XX","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"85","63","220975","90241","164003","66676",NA,NA,NA,"N"
"Sweden",2022,3,"VL0008","DFN","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"69","69","2012","44","2012","44",NA,NA,NA,"N"
"Sweden",2022,3,"VL0008","DFN","FYK","CAT","NK","FYK_CAT_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"13","13","400","13","400","13",NA,NA,NA,"N"
"Sweden",2022,3,"VL0008","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"574","574","21030","643","21030","643",NA,NA,NA,"N"
"Sweden",2022,3,"VL0008","DFN","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"75","75","2549","69","2549","69",NA,NA,NA,"N"
"Sweden",2022,3,"VL0008","DFN","GNS","SPF","16D32","GNS_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"69","69","1632","97","1632","97",NA,NA,NA,"N"
"Sweden",2022,3,"VL0008","DFN","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"131","131","4723","94","4723","94",NA,NA,NA,"N"
"Sweden",2022,3,"VL0008","FPO","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"188","188","6638","120","6638","120",NA,NA,NA,"N"
"Sweden",2022,3,"VL0008","FPO","FPO","FWS",NA,"FPO_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"9","9","162","0","162","0",NA,NA,NA,"N"
"Sweden",2022,3,"VL0008","FPO","FYK","ANA","NK","FYK_ANA_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"11","11","363","11","363","11",NA,NA,NA,"N"
"Sweden",2022,3,"VL0008","FPO","FYK","CAT","NK","FYK_CAT_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"2","2","88","2","88","2",NA,NA,NA,"N"
"Sweden",2022,3,"VL0008","FPO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"118","118","3995","76","3995","76",NA,NA,NA,"N"
"Sweden",2022,3,"VL0008","FPO","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"32","32","1120","49","1120","49",NA,NA,NA,"N"
